creating data_dir: /home/charles/icyChessZero/config/../data/history_selfplays/2022-11-20_04-00-12
train sample number: 10095
latest network : 2022-11-19_08-00-12_noup
0
[None, 10, 9, 128]
[None, 10, 9, 128]
[None, 10, 9, 128]
[None, 10, 9, 128]
[None, 10, 9, 128]
[None, 10, 9, 128]
[None, 10, 9, 128]
inside res net [None, 10, 9, 128]

EPOCH 1 STEP 29 LR 0.01 ACC 16.7 policy_loss 3.0 value_loss 0.88 total loss 3.92 1.05 % [>--------------------------------------------------] 106/10095 	 used:2s eta:211 s
EPOCH 1 STEP 30 LR 0.01 ACC 16.53 policy_loss 3.01 value_loss 0.87 total loss 3.92 1.09 % [>--------------------------------------------------] 110/10095 	 used:2s eta:205 s
EPOCH 1 STEP 31 LR 0.01 ACC 16.56 policy_loss 3.02 value_loss 0.87 total loss 3.92 1.13 % [>--------------------------------------------------] 114/10095 	 used:2s eta:199 s
EPOCH 1 STEP 32 LR 0.01 ACC 16.7 policy_loss 3.0 value_loss 0.86 total loss 3.9 1.15 % [>--------------------------------------------------] 116/10095 	 used:2s eta:196 s
EPOCH 1 STEP 33 LR 0.01 ACC 16.68 policy_loss 3.0 value_loss 0.86 total loss 3.89 1.18 % [>--------------------------------------------------] 119/10095 	 used:2s eta:192 s
EPOCH 1 STEP 34 LR 0.01 ACC 16.61 policy_loss 3.0 value_loss 0.86 total loss 3.9 1.23 % [>--------------------------------------------------] 124/10095 	 used:2s eta:185 s
EPOCH 1 STEP 35 LR 0.01 ACC 16.61 policy_loss 2.99 value_loss 0.87 total loss 3.89 1.27 % [>--------------------------------------------------] 128/10095 	 used:2s eta:181 s
EPOCH 1 STEP 36 LR 0.01 ACC 16.54 policy_loss 3.0 value_loss 0.86 total loss 3.89 1.30 % [>--------------------------------------------------] 131/10095 	 used:2s eta:177 s
EPOCH 1 STEP 37 LR 0.01 ACC 16.58 policy_loss 3.0 value_loss 0.87 total loss 3.9 1.32 % [>--------------------------------------------------] 133/10095 	 used:2s eta:176 s
EPOCH 1 STEP 38 LR 0.01 ACC 16.6 policy_loss 3.0 value_loss 0.86 total loss 3.89 1.34 % [>--------------------------------------------------] 135/10095 	 used:2s eta:174 s
EPOCH 1 STEP 39 LR 0.01 ACC 16.62 policy_loss 3.0 value_loss 0.88 total loss 3.91 1.38 % [>--------------------------------------------------] 139/10095 	 used:2s eta:170 s
EPOCH 1 STEP 40 LR 0.01 ACC 16.48 policy_loss 3.0 value_loss 0.91 total loss 3.94 1.40 % [>--------------------------------------------------] 141/10095 	 used:2s eta:168 s
EPOCH 1 STEP 41 LR 0.01 ACC 16.43 policy_loss 3.0 value_loss 0.91 total loss 3.94 1.42 % [>--------------------------------------------------] 143/10095 	 used:2s eta:167 s
EPOCH 1 STEP 42 LR 0.01 ACC 16.4 policy_loss 2.99 value_loss 0.9 total loss 3.92 1.45 % [>--------------------------------------------------] 146/10095 	 used:2s eta:164 s
EPOCH 1 STEP 43 LR 0.01 ACC 16.42 policy_loss 2.99 value_loss 0.91 total loss 3.93 1.46 % [>--------------------------------------------------] 147/10095 	 used:2s eta:164 s
EPOCH 1 STEP 44 LR 0.01 ACC 16.45 policy_loss 2.99 value_loss 0.91 total loss 3.93 1.49 % [>--------------------------------------------------] 150/10095 	 used:2s eta:161 s
EPOCH 1 STEP 45 LR 0.01 ACC 16.47 policy_loss 2.99 value_loss 0.9 total loss 3.92 1.53 % [>--------------------------------------------------] 154/10095 	 used:2s eta:158 s
EPOCH 1 STEP 46 LR 0.01 ACC 16.63 policy_loss 2.98 value_loss 0.89 total loss 3.9 1.57 % [>--------------------------------------------------] 158/10095 	 used:2s eta:156 s
EPOCH 1 STEP 47 LR 0.01 ACC 16.64 policy_loss 2.98 value_loss 0.89 total loss 3.9 1.58 % [>--------------------------------------------------] 160/10095 	 used:2s eta:157 s
EPOCH 1 STEP 48 LR 0.01 ACC 16.92 policy_loss 2.98 value_loss 0.89 total loss 3.9 1.62 % [>--------------------------------------------------] 164/10095 	 used:2s eta:156 s
EPOCH 1 STEP 49 LR 0.01 ACC 16.91 policy_loss 2.98 value_loss 0.89 total loss 3.9 1.66 % [>--------------------------------------------------] 168/10095 	 used:2s eta:155 s
EPOCH 1 STEP 50 LR 0.01 ACC 16.91 policy_loss 2.98 value_loss 0.89 total loss 3.9 1.70 % [>--------------------------------------------------] 172/10095 	 used:2s eta:154 s
EPOCH 1 STEP 51 LR 0.01 ACC 16.93 policy_loss 2.98 value_loss 0.89 total loss 3.9 1.78 % [>--------------------------------------------------] 180/10095 	 used:2s eta:150 s
EPOCH 1 STEP 52 LR 0.01 ACC 17.01 policy_loss 2.98 value_loss 0.9 total loss 3.91 1.80 % [>--------------------------------------------------] 182/10095 	 used:2s eta:150 s
EPOCH 1 STEP 53 LR 0.01 ACC 17.03 policy_loss 2.99 value_loss 0.9 total loss 3.91 1.86 % [>--------------------------------------------------] 188/10095 	 used:2s eta:148 s
EPOCH 1 STEP 54 LR 0.01 ACC 16.94 policy_loss 2.99 value_loss 0.9 total loss 3.91 1.90 % [>--------------------------------------------------] 192/10095 	 used:2s eta:147 s
EPOCH 1 STEP 55 LR 0.01 ACC 16.85 policy_loss 2.99 value_loss 0.89 total loss 3.91 1.93 % [>--------------------------------------------------] 195/10095 	 used:2s eta:147 s
EPOCH 1 STEP 56 LR 0.01 ACC 16.87 policy_loss 2.99 value_loss 0.88 total loss 3.9 1.96 % [>--------------------------------------------------] 198/10095 	 used:2s eta:147 s
EPOCH 1 STEP 57 LR 0.01 ACC 16.93 policy_loss 2.99 value_loss 0.88 total loss 3.9 1.99 % [>--------------------------------------------------] 201/10095 	 used:3s eta:147 s
EPOCH 1 STEP 58 LR 0.01 ACC 17.12 policy_loss 2.99 value_loss 0.87 total loss 3.89 2.00 % [=>-------------------------------------------------] 202/10095 	 used:3s eta:149 s
EPOCH 1 STEP 59 LR 0.01 ACC 17.14 policy_loss 2.98 value_loss 0.87 total loss 3.89 2.03 % [=>-------------------------------------------------] 205/10095 	 used:3s eta:149 s
EPOCH 1 STEP 60 LR 0.01 ACC 17.21 policy_loss 2.98 value_loss 0.87 total loss 3.87 2.04 % [=>-------------------------------------------------] 206/10095 	 used:3s eta:150 s
EPOCH 1 STEP 61 LR 0.01 ACC 17.3 policy_loss 2.98 value_loss 0.86 total loss 3.87 2.06 % [=>-------------------------------------------------] 208/10095 	 used:3s eta:151 s
EPOCH 1 STEP 62 LR 0.01 ACC 17.24 policy_loss 2.97 value_loss 0.83 total loss 3.84 2.08 % [=>-------------------------------------------------] 210/10095 	 used:3s eta:152 s
EPOCH 1 STEP 63 LR 0.01 ACC 17.36 policy_loss 2.95 value_loss 0.82 total loss 3.8 2.09 % [=>-------------------------------------------------] 211/10095 	 used:3s eta:153 s
EPOCH 1 STEP 64 LR 0.01 ACC 17.28 policy_loss 2.96 value_loss 0.83 total loss 3.82 2.12 % [=>-------------------------------------------------] 214/10095 	 used:3s eta:153 s
EPOCH 1 STEP 65 LR 0.01 ACC 17.34 policy_loss 2.96 value_loss 0.82 total loss 3.82 2.17 % [=>-------------------------------------------------] 219/10095 	 used:3s eta:151 s
EPOCH 1 STEP 66 LR 0.01 ACC 17.31 policy_loss 2.96 value_loss 0.82 total loss 3.81 2.20 % [=>-------------------------------------------------] 222/10095 	 used:3s eta:151 s
EPOCH 1 STEP 67 LR 0.01 ACC 17.4 policy_loss 2.96 value_loss 0.82 total loss 3.81 2.25 % [=>-------------------------------------------------] 227/10095 	 used:3s eta:150 s
EPOCH 1 STEP 68 LR 0.01 ACC 17.31 policy_loss 2.96 value_loss 0.83 total loss 3.82 2.32 % [=>-------------------------------------------------] 234/10095 	 used:3s eta:147 s
EPOCH 1 STEP 69 LR 0.01 ACC 17.25 policy_loss 2.96 value_loss 0.82 total loss 3.82 2.37 % [=>-------------------------------------------------] 239/10095 	 used:3s eta:146 s
EPOCH 1 STEP 70 LR 0.01 ACC 17.33 policy_loss 2.97 value_loss 0.83 total loss 3.82 2.40 % [=>-------------------------------------------------] 242/10095 	 used:3s eta:146 s
EPOCH 1 STEP 71 LR 0.01 ACC 17.39 policy_loss 2.97 value_loss 0.82 total loss 3.82 2.43 % [=>-------------------------------------------------] 245/10095 	 used:3s eta:146 s
EPOCH 1 STEP 72 LR 0.01 ACC 17.41 policy_loss 2.97 value_loss 0.82 total loss 3.82 2.46 % [=>-------------------------------------------------] 248/10095 	 used:3s eta:146 s
EPOCH 1 STEP 73 LR 0.01 ACC 17.41 policy_loss 2.97 value_loss 0.82 total loss 3.82 2.50 % [=>-------------------------------------------------] 252/10095 	 used:3s eta:146 s
EPOCH 1 STEP 74 LR 0.01 ACC 17.54 policy_loss 2.96 value_loss 0.81 total loss 3.8 2.53 % [=>-------------------------------------------------] 255/10095 	 used:3s eta:146 s
EPOCH 1 STEP 75 LR 0.01 ACC 17.48 policy_loss 2.96 value_loss 0.8 total loss 3.79 2.56 % [=>-------------------------------------------------] 258/10095 	 used:3s eta:146 s
EPOCH 1 STEP 76 LR 0.01 ACC 17.45 policy_loss 2.97 value_loss 0.8 total loss 3.79 2.60 % [=>-------------------------------------------------] 262/10095 	 used:3s eta:145 s
EPOCH 1 STEP 77 LR 0.01 ACC 17.47 policy_loss 2.97 value_loss 0.81 total loss 3.81 2.63 % [=>-------------------------------------------------] 266/10095 	 used:3s eta:145 s
EPOCH 1 STEP 78 LR 0.01 ACC 17.41 policy_loss 2.97 value_loss 0.82 total loss 3.82 2.67 % [=>-------------------------------------------------] 270/10095 	 used:3s eta:144 s
EPOCH 1 STEP 79 LR 0.01 ACC 17.65 policy_loss 2.96 value_loss 0.82 total loss 3.81 2.69 % [=>-------------------------------------------------] 272/10095 	 used:4s eta:145 s
EPOCH 1 STEP 80 LR 0.01 ACC 17.69 policy_loss 2.96 value_loss 0.82 total loss 3.81 2.74 % [=>-------------------------------------------------] 277/10095 	 used:4s eta:144 s
EPOCH 1 STEP 81 LR 0.01 ACC 17.68 policy_loss 2.96 value_loss 0.81 total loss 3.81 2.78 % [=>-------------------------------------------------] 281/10095 	 used:4s eta:143 s
EPOCH 1 STEP 82 LR 0.01 ACC 17.62 policy_loss 2.96 value_loss 0.81 total loss 3.8 2.82 % [=>-------------------------------------------------] 285/10095 	 used:4s eta:143 s
EPOCH 1 STEP 83 LR 0.01 ACC 17.58 policy_loss 2.97 value_loss 0.81 total loss 3.81 2.88 % [=>-------------------------------------------------] 291/10095 	 used:4s eta:141 s
EPOCH 1 STEP 84 LR 0.01 ACC 17.51 policy_loss 2.97 value_loss 0.82 total loss 3.82 2.91 % [=>-------------------------------------------------] 294/10095 	 used:4s eta:141 s
EPOCH 1 STEP 85 LR 0.01 ACC 17.48 policy_loss 2.98 value_loss 0.81 total loss 3.82 2.93 % [=>-------------------------------------------------] 296/10095 	 used:4s eta:142 s
EPOCH 1 STEP 86 LR 0.01 ACC 17.46 policy_loss 2.98 value_loss 0.81 total loss 3.83 2.97 % [=>-------------------------------------------------] 300/10095 	 used:4s eta:141 s
EPOCH 1 STEP 87 LR 0.01 ACC 17.34 policy_loss 2.98 value_loss 0.81 total loss 3.82 2.99 % [=>-------------------------------------------------] 302/10095 	 used:4s eta:142 s
EPOCH 1 STEP 88 LR 0.01 ACC 17.3 policy_loss 2.99 value_loss 0.82 total loss 3.84 3.02 % [=>-------------------------------------------------] 305/10095 	 used:4s eta:142 s
EPOCH 1 STEP 89 LR 0.01 ACC 17.28 policy_loss 2.99 value_loss 0.81 total loss 3.83 3.05 % [=>-------------------------------------------------] 308/10095 	 used:4s eta:142 s
EPOCH 1 STEP 90 LR 0.01 ACC 17.36 policy_loss 2.99 value_loss 0.8 total loss 3.82 3.07 % [=>-------------------------------------------------] 310/10095 	 used:4s eta:143 s
EPOCH 1 STEP 91 LR 0.01 ACC 17.53 policy_loss 2.97 value_loss 0.79 total loss 3.78 3.08 % [=>-------------------------------------------------] 311/10095 	 used:4s eta:143 s
EPOCH 1 STEP 92 LR 0.01 ACC 17.66 policy_loss 2.96 value_loss 0.78 total loss 3.77 3.10 % [=>-------------------------------------------------] 313/10095 	 used:4s eta:144 s
EPOCH 1 STEP 93 LR 0.01 ACC 17.63 policy_loss 2.96 value_loss 0.79 total loss 3.77 3.13 % [=>-------------------------------------------------] 316/10095 	 used:4s eta:144 s
EPOCH 1 STEP 94 LR 0.01 ACC 17.92 policy_loss 2.92 value_loss 0.8 total loss 3.76 3.13 % [=>-------------------------------------------------] 316/10095 	 used:4s eta:145 s
EPOCH 1 STEP 95 LR 0.01 ACC 17.82 policy_loss 2.93 value_loss 0.81 total loss 3.77 3.18 % [=>-------------------------------------------------] 321/10095 	 used:4s eta:144 s
EPOCH 1 STEP 96 LR 0.01 ACC 17.95 policy_loss 2.92 value_loss 0.8 total loss 3.76 3.20 % [=>-------------------------------------------------] 323/10095 	 used:4s eta:145 s
EPOCH 1 STEP 97 LR 0.01 ACC 18.03 policy_loss 2.92 value_loss 0.8 total loss 3.75 3.27 % [=>-------------------------------------------------] 330/10095 	 used:4s eta:143 s
EPOCH 1 STEP 98 LR 0.01 ACC 18.13 policy_loss 2.92 value_loss 0.83 total loss 3.78 3.31 % [=>-------------------------------------------------] 334/10095 	 used:4s eta:143 s
EPOCH 1 STEP 99 LR 0.01 ACC 18.06 policy_loss 2.93 value_loss 0.84 total loss 3.8 3.37 % [=>-------------------------------------------------] 340/10095 	 used:4s eta:141 s
EPOCH 1 STEP 100 LR 0.01 ACC 18.04 policy_loss 2.93 value_loss 0.83 total loss 3.79 3.39 % [=>-------------------------------------------------] 342/10095 	 used:4s eta:142 s
EPOCH 1 STEP 101 LR 0.01 ACC 17.88 policy_loss 2.94 value_loss 0.83 total loss 3.8 3.43 % [=>-------------------------------------------------] 346/10095 	 used:5s eta:142 s
EPOCH 1 STEP 102 LR 0.01 ACC 17.8 policy_loss 2.94 value_loss 0.83 total loss 3.8 3.45 % [=>-------------------------------------------------] 348/10095 	 used:5s eta:142 s
EPOCH 1 STEP 103 LR 0.01 ACC 17.78 policy_loss 2.94 value_loss 0.82 total loss 3.79 3.48 % [=>-------------------------------------------------] 351/10095 	 used:5s eta:142 s
EPOCH 1 STEP 104 LR 0.01 ACC 17.92 policy_loss 2.93 value_loss 0.81 total loss 3.78 3.53 % [=>-------------------------------------------------] 356/10095 	 used:5s eta:141 s
EPOCH 1 STEP 105 LR 0.01 ACC 18.01 policy_loss 2.92 value_loss 0.79 total loss 3.74 3.53 % [=>-------------------------------------------------] 356/10095 	 used:5s eta:142 s
EPOCH 1 STEP 106 LR 0.01 ACC 18.18 policy_loss 2.91 value_loss 0.8 total loss 3.73 3.57 % [=>-------------------------------------------------] 360/10095 	 used:5s eta:142 s
EPOCH 1 STEP 107 LR 0.01 ACC 18.08 policy_loss 2.92 value_loss 0.82 total loss 3.77 3.62 % [=>-------------------------------------------------] 365/10095 	 used:5s eta:141 s
EPOCH 1 STEP 108 LR 0.01 ACC 18.06 policy_loss 2.92 value_loss 0.81 total loss 3.76 3.65 % [=>-------------------------------------------------] 368/10095 	 used:5s eta:141 s
EPOCH 1 STEP 109 LR 0.01 ACC 18.09 policy_loss 2.93 value_loss 0.81 total loss 3.77 3.68 % [=>-------------------------------------------------] 371/10095 	 used:5s eta:141 s
EPOCH 1 STEP 110 LR 0.01 ACC 18.08 policy_loss 2.92 value_loss 0.8 total loss 3.75 3.68 % [=>-------------------------------------------------] 372/10095 	 used:5s eta:142 s
EPOCH 1 STEP 111 LR 0.01 ACC 18.2 policy_loss 2.92 value_loss 0.8 total loss 3.75 3.72 % [=>-------------------------------------------------] 376/10095 	 used:5s eta:142 s
EPOCH 1 STEP 112 LR 0.01 ACC 18.1 policy_loss 2.93 value_loss 0.8 total loss 3.76 3.75 % [=>-------------------------------------------------] 379/10095 	 used:5s eta:142 s
EPOCH 1 STEP 113 LR 0.01 ACC 18.06 policy_loss 2.93 value_loss 0.82 total loss 3.79 3.79 % [=>-------------------------------------------------] 383/10095 	 used:5s eta:141 s
EPOCH 1 STEP 114 LR 0.01 ACC 17.97 policy_loss 2.94 value_loss 0.82 total loss 3.79 3.83 % [=>-------------------------------------------------] 387/10095 	 used:5s eta:141 s
EPOCH 1 STEP 115 LR 0.01 ACC 17.96 policy_loss 2.94 value_loss 0.82 total loss 3.79 3.86 % [=>-------------------------------------------------] 390/10095 	 used:5s eta:141 s
EPOCH 1 STEP 116 LR 0.01 ACC 17.92 policy_loss 2.94 value_loss 0.81 total loss 3.79 3.91 % [=>-------------------------------------------------] 395/10095 	 used:5s eta:140 s
EPOCH 1 STEP 117 LR 0.01 ACC 17.83 policy_loss 2.95 value_loss 0.82 total loss 3.8 3.94 % [=>-------------------------------------------------] 398/10095 	 used:5s eta:140 s
EPOCH 1 STEP 118 LR 0.01 ACC 17.77 policy_loss 2.95 value_loss 0.82 total loss 3.8 3.98 % [=>-------------------------------------------------] 402/10095 	 used:5s eta:140 s
EPOCH 1 STEP 119 LR 0.01 ACC 17.72 policy_loss 2.96 value_loss 0.81 total loss 3.8 4.05 % [==>------------------------------------------------] 409/10095 	 used:5s eta:139 s
EPOCH 1 STEP 120 LR 0.01 ACC 17.65 policy_loss 2.96 value_loss 0.81 total loss 3.8 4.08 % [==>------------------------------------------------] 412/10095 	 used:5s eta:139 s
EPOCH 1 STEP 121 LR 0.01 ACC 17.82 policy_loss 2.96 value_loss 0.82 total loss 3.81 4.10 % [==>------------------------------------------------] 414/10095 	 used:5s eta:139 s
EPOCH 1 STEP 122 LR 0.01 ACC 17.79 policy_loss 2.96 value_loss 0.81 total loss 3.8 4.13 % [==>------------------------------------------------] 417/10095 	 used:6s eta:139 s
EPOCH 1 STEP 123 LR 0.01 ACC 17.87 policy_loss 2.96 value_loss 0.82 total loss 3.81 4.17 % [==>------------------------------------------------] 421/10095 	 used:6s eta:139 s
EPOCH 1 STEP 124 LR 0.01 ACC 17.83 policy_loss 2.96 value_loss 0.81 total loss 3.8 4.21 % [==>------------------------------------------------] 425/10095 	 used:6s eta:138 s
EPOCH 1 STEP 125 LR 0.01 ACC 17.85 policy_loss 2.96 value_loss 0.82 total loss 3.81 4.23 % [==>------------------------------------------------] 427/10095 	 used:6s eta:139 s
EPOCH 1 STEP 126 LR 0.01 ACC 17.61 policy_loss 2.97 value_loss 0.82 total loss 3.82 4.25 % [==>------------------------------------------------] 429/10095 	 used:6s eta:139 s
EPOCH 1 STEP 127 LR 0.01 ACC 17.63 policy_loss 2.98 value_loss 0.84 total loss 3.85 4.29 % [==>------------------------------------------------] 433/10095 	 used:6s eta:139 s
EPOCH 1 STEP 128 LR 0.01 ACC 17.58 policy_loss 2.98 value_loss 0.83 total loss 3.84 4.32 % [==>------------------------------------------------] 436/10095 	 used:6s eta:139 s
EPOCH 1 STEP 129 LR 0.01 ACC 17.57 policy_loss 2.98 value_loss 0.84 total loss 3.85 4.34 % [==>------------------------------------------------] 438/10095 	 used:6s eta:139 s
EPOCH 1 STEP 130 LR 0.01 ACC 17.62 policy_loss 2.98 value_loss 0.84 total loss 3.85 4.41 % [==>------------------------------------------------] 445/10095 	 used:6s eta:138 s
EPOCH 1 STEP 131 LR 0.01 ACC 17.64 policy_loss 2.97 value_loss 0.83 total loss 3.84 4.43 % [==>------------------------------------------------] 447/10095 	 used:6s eta:138 s
EPOCH 1 STEP 132 LR 0.01 ACC 17.58 policy_loss 2.99 value_loss 0.84 total loss 3.85 4.46 % [==>------------------------------------------------] 450/10095 	 used:6s eta:138 s
EPOCH 1 STEP 133 LR 0.01 ACC 17.58 policy_loss 2.99 value_loss 0.86 total loss 3.88 4.49 % [==>------------------------------------------------] 453/10095 	 used:6s eta:138 s
EPOCH 1 STEP 134 LR 0.01 ACC 17.51 policy_loss 2.99 value_loss 0.86 total loss 3.88 4.53 % [==>------------------------------------------------] 457/10095 	 used:6s eta:138 s
EPOCH 1 STEP 135 LR 0.01 ACC 17.45 policy_loss 2.99 value_loss 0.86 total loss 3.88 4.57 % [==>------------------------------------------------] 461/10095 	 used:6s eta:138 s
EPOCH 1 STEP 136 LR 0.01 ACC 17.43 policy_loss 2.99 value_loss 0.86 total loss 3.88 4.59 % [==>------------------------------------------------] 463/10095 	 used:6s eta:138 s
EPOCH 1 STEP 137 LR 0.01 ACC 17.45 policy_loss 2.99 value_loss 0.86 total loss 3.88 4.64 % [==>------------------------------------------------] 468/10095 	 used:6s eta:137 s
EPOCH 1 STEP 138 LR 0.01 ACC 17.48 policy_loss 3.0 value_loss 0.86 total loss 3.89 4.68 % [==>------------------------------------------------] 472/10095 	 used:6s eta:137 s
EPOCH 1 STEP 139 LR 0.01 ACC 17.44 policy_loss 3.0 value_loss 0.88 total loss 3.9 4.70 % [==>------------------------------------------------] 474/10095 	 used:6s eta:137 s
EPOCH 1 STEP 140 LR 0.01 ACC 17.38 policy_loss 3.0 value_loss 0.87 total loss 3.91 4.74 % [==>------------------------------------------------] 479/10095 	 used:6s eta:137 s
EPOCH 1 STEP 141 LR 0.01 ACC 17.34 policy_loss 3.01 value_loss 0.88 total loss 3.92 4.79 % [==>------------------------------------------------] 484/10095 	 used:6s eta:136 s
EPOCH 1 STEP 142 LR 0.01 ACC 17.33 policy_loss 3.01 value_loss 0.88 total loss 3.93 4.84 % [==>------------------------------------------------] 489/10095 	 used:6s eta:135 s
EPOCH 1 STEP 143 LR 0.01 ACC 17.36 policy_loss 3.01 value_loss 0.87 total loss 3.91 4.86 % [==>------------------------------------------------] 491/10095 	 used:6s eta:136 s
EPOCH 1 STEP 144 LR 0.01 ACC 17.45 policy_loss 3.0 value_loss 0.87 total loss 3.89 4.86 % [==>------------------------------------------------] 491/10095 	 used:7s eta:137 s
EPOCH 1 STEP 145 LR 0.01 ACC 17.45 policy_loss 2.99 value_loss 0.86 total loss 3.88 4.91 % [==>------------------------------------------------] 496/10095 	 used:7s eta:136 s
EPOCH 1 STEP 146 LR 0.01 ACC 17.39 policy_loss 2.98 value_loss 0.89 total loss 3.9 4.92 % [==>------------------------------------------------] 497/10095 	 used:7s eta:137 s
EPOCH 1 STEP 147 LR 0.01 ACC 17.57 policy_loss 2.96 value_loss 0.89 total loss 3.88 4.93 % [==>------------------------------------------------] 498/10095 	 used:7s eta:137 s
